"uniq_id","year","q1","q2y","ed","wc1","wc3","wc2","r4a","r5","r6","r12","r15","q5b","prov","municipio","municipio_label","colrecon6","colrecon7","colrecon8","colrecon18","centro","ur","l1","colpaz4a","colpaz6a","colpropaz5","colwc5","colwc6","colwc7","colwc8","colwc9","colpropaz6","coljp5","colconce1","colrecon3","colconce7","coldis35f","colrecon12","colpropaz11a","colpact1","colpropaz13k","coljepaa1","colconce6","prov_label","rebel_controlled"
NA,2013,"Women",38,11,2,2,2,1,0,0,1,0,1,"813",13430,"Magangué",6,6,7,NA,0,2,6,1,1,1,2,2,2,2,2,1,4,4,4,NA,0,NA,NA,NA,NA,NA,NA,"Bolívar",0
NA,2013,"Women",64,2,1,2,1,1,0,0,1,0,1,"813",13430,"Magangué",1,1,1,NA,1,2,5,2,2,98,1,2,1,1,1,98,1,1,2,NA,1,NA,NA,NA,NA,NA,NA,"Bolívar",0
NA,2013,"Men",23,11,2,2,2,1,0,0,1,0,3,"820",20228,"Curumaní",6,3,3,NA,0,1,5,2,2,3,2,2,2,2,2,3,2,1,2,NA,1,NA,NA,NA,NA,NA,NA,"Cesar",0
NA,2013,"Men",34,11,2,2,2,1,0,1,1,0,2,"820",20228,"Curumaní",1,8,7,NA,0,1,6,2,2,3,2,2,2,2,2,3,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,"Cesar",0
NA,2013,"Men",50,11,2,2,2,1,1,1,1,1,3,"820",20228,"Curumaní",98,7,7,NA,0,1,10,98,2,98,2,2,2,2,2,98,98,98,2,NA,98,NA,NA,NA,NA,NA,NA,"Cesar",0
NA,2013,"Women",19,11,2,2,2,1,0,0,1,0,2,"820",20228,"Curumaní",1,1,1,NA,0,1,98,2,2,1,2,2,2,2,2,1,1,1,5,NA,1,NA,NA,NA,NA,NA,NA,"Cesar",0
NA,2013,"Women",39,11,2,2,2,1,0,1,1,0,1,"820",20228,"Curumaní",98,98,9,NA,0,1,10,1,1,98,2,2,2,2,2,98,98,98,1,NA,0,NA,NA,NA,NA,NA,NA,"Cesar",0
NA,2013,"Women",63,11,2,2,2,1,1,1,1,1,1,"820",20228,"Curumaní",3,6,10,NA,0,1,98,1,1,2,2,2,2,2,2,2,3,3,2,NA,0,NA,NA,NA,NA,NA,NA,"Cesar",0
NA,2013,"Men",22,11,2,2,2,1,0,1,1,1,2,"820",20228,"Curumaní",1,8,8,NA,0,1,10,1,2,3,2,2,2,2,2,3,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,"Cesar",0
NA,2013,"Men",29,11,2,2,2,1,0,0,1,0,3,"820",20228,"Curumaní",4,4,5,NA,0,1,5,2,2,3,2,2,2,2,2,3,1,1,4,NA,0,NA,NA,NA,NA,NA,NA,"Cesar",0
NA,2013,"Men",53,8,2,2,2,1,0,1,1,0,1,"820",20228,"Curumaní",1,1,1,NA,0,1,98,1,1,98,2,2,2,2,2,98,5,4,4,NA,0,NA,NA,NA,NA,NA,NA,"Cesar",0
NA,2013,"Women",26,11,2,2,2,1,0,0,1,0,2,"820",20228,"Curumaní",1,4,7,NA,0,1,4,1,2,3,2,2,2,2,2,98,1,1,2,NA,1,NA,NA,NA,NA,NA,NA,"Cesar",0
NA,2013,"Women",34,14,2,2,2,1,0,1,1,0,1,"820",20228,"Curumaní",3,5,5,NA,1,1,98,2,2,2,2,2,2,2,2,2,1,1,3,NA,1,NA,NA,NA,NA,NA,NA,"Cesar",0
NA,2013,"Women",48,11,1,2,2,1,0,1,1,0,1,"820",20228,"Curumaní",5,5,5,NA,1,1,3,2,2,2,2,2,2,2,2,2,1,1,5,NA,1,NA,NA,NA,NA,NA,NA,"Cesar",0
NA,2013,"Men",19,11,2,2,2,1,0,1,1,0,3,"820",20228,"Curumaní",1,5,5,NA,0,2,5,2,2,2,2,2,2,2,2,2,2,1,6,NA,0,NA,NA,NA,NA,NA,NA,"Cesar",0
NA,2013,"Men",37,9,2,2,2,0,0,0,0,0,3,"820",20228,"Curumaní",2,6,6,NA,0,2,9,1,1,3,2,2,2,2,2,3,2,4,2,NA,1,NA,NA,NA,NA,NA,NA,"Cesar",0
NA,2013,"Men",45,11,2,1,1,1,0,0,0,0,2,"820",20228,"Curumaní",4,8,8,NA,0,2,9,1,1,1,2,2,2,2,2,2,1,1,2,NA,0,NA,NA,NA,NA,NA,NA,"Cesar",0
NA,2013,"Women",20,8,2,2,1,1,0,0,0,0,2,"820",20228,"Curumaní",2,6,7,NA,0,2,98,2,2,1,2,2,2,2,1,2,1,1,4,NA,0,NA,NA,NA,NA,NA,NA,"Cesar",0
NA,2013,"Women",28,10,2,2,2,1,0,0,0,0,1,"820",20228,"Curumaní",4,2,2,NA,0,2,4,1,1,98,2,2,2,2,2,98,4,3,2,NA,0,NA,NA,NA,NA,NA,NA,"Cesar",0
NA,2013,"Women",43,5,2,2,2,1,0,0,0,0,1,"820",20228,"Curumaní",1,5,5,NA,0,2,5,2,2,2,2,2,2,2,2,1,1,1,6,NA,1,NA,NA,NA,NA,NA,NA,"Cesar",0
NA,2013,"Men",19,8,1,2,1,0,0,0,0,0,2,"820",20228,"Curumaní",4,5,6,NA,0,2,98,2,2,1,2,2,2,2,1,2,2,1,5,NA,1,NA,NA,NA,NA,NA,NA,"Cesar",0
NA,2013,"Men",31,4,2,2,1,1,0,0,0,0,4,"820",20228,"Curumaní",2,8,9,NA,0,2,98,1,1,1,2,2,2,2,2,1,4,4,3,NA,1,NA,NA,NA,NA,NA,NA,"Cesar",0
NA,2013,"Men",58,5,2,2,2,1,0,0,0,0,2,"820",20228,"Curumaní",3,5,5,NA,0,2,98,2,2,3,2,2,2,2,2,3,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,"Cesar",0
NA,2013,"Women",26,11,2,2,2,1,0,0,0,0,1,"820",20228,"Curumaní",1,2,5,NA,0,2,98,2,2,2,2,2,2,2,2,2,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,"Cesar",0
NA,2013,"Women",36,3,2,2,2,1,0,0,0,0,1,"820",20228,"Curumaní",3,8,9,NA,0,2,98,1,2,98,2,2,2,2,2,98,2,2,4,NA,1,NA,NA,NA,NA,NA,NA,"Cesar",0
NA,2013,"Women",60,1,1,1,1,1,0,0,0,0,1,"820",20228,"Curumaní",6,7,7,NA,0,2,98,1,1,98,2,2,2,2,2,98,98,98,98,NA,0,NA,NA,NA,NA,NA,NA,"Cesar",0
NA,2013,"Men",19,14,1,2,1,1,1,1,1,1,3,"823",23001,"Montería",3,5,5,NA,0,1,5,2,2,1,2,2,2,2,2,1,1,1,7,NA,0,NA,NA,NA,NA,NA,NA,"Córdoba",0
NA,2013,"Men",33,16,2,2,2,1,0,1,1,1,1,"823",23001,"Montería",1,3,3,NA,0,1,8,1,2,2,2,2,2,2,2,2,3,7,7,NA,1,NA,NA,NA,NA,NA,NA,"Córdoba",0
NA,2013,"Men",48,11,1,2,2,1,0,0,1,0,2,"823",23001,"Montería",3,3,4,NA,1,1,7,1,2,3,2,2,2,2,2,1,3,3,5,NA,1,NA,NA,NA,NA,NA,NA,"Córdoba",0
NA,2013,"Women",19,13,2,2,2,1,0,1,1,0,1,"823",23001,"Montería",2,6,6,NA,0,1,6,1,1,1,2,2,2,2,2,1,1,3,7,NA,0,NA,NA,NA,NA,NA,NA,"Córdoba",0
NA,2013,"Women",40,7,2,2,2,1,0,1,0,0,1,"823",23001,"Montería",9,9,9,NA,1,1,9,1,2,1,2,2,2,2,2,1,2,2,3,NA,0,NA,NA,NA,NA,NA,NA,"Córdoba",0
NA,2013,"Women",69,15,2,2,2,1,1,1,1,1,1,"823",23001,"Montería",4,7,7,NA,0,1,10,1,1,1,2,2,2,2,2,1,1,1,7,NA,0,NA,NA,NA,NA,NA,NA,"Córdoba",0
NA,2013,"Men",24,12,1,2,1,1,0,1,1,1,2,"823",23001,"Montería",6,6,4,NA,1,1,5,1,1,1,2,2,1,2,2,1,1,1,7,NA,1,NA,NA,NA,NA,NA,NA,"Córdoba",0
NA,2013,"Men",29,8,2,2,2,1,0,1,0,0,2,"823",23001,"Montería",2,2,3,NA,1,1,7,1,1,1,2,2,2,2,2,1,4,3,7,NA,1,NA,NA,NA,NA,NA,NA,"Córdoba",0
NA,2013,"Men",54,9,2,2,2,1,1,1,1,0,2,"823",23001,"Montería",2,4,4,NA,0,1,10,1,1,1,2,2,2,2,2,1,1,1,4,NA,0,NA,NA,NA,NA,NA,NA,"Córdoba",0
NA,2013,"Women",18,11,2,2,2,1,0,1,1,0,1,"823",23001,"Montería",1,5,5,NA,0,1,8,1,1,1,2,2,2,2,2,1,1,3,3,NA,1,NA,NA,NA,NA,NA,NA,"Córdoba",0
NA,2013,"Women",33,7,1,1,1,1,0,1,1,0,1,"823",23001,"Montería",1,2,2,NA,1,1,8,1,1,3,1,2,2,2,1,3,3,3,5,NA,0,NA,NA,NA,NA,NA,NA,"Córdoba",0
NA,2013,"Women",76,3,2,2,2,1,0,1,1,1,1,"823",23001,"Montería",1,1,1,NA,1,1,10,2,2,3,2,2,2,2,2,3,1,6,98,NA,0,NA,NA,NA,NA,NA,NA,"Córdoba",0
NA,2013,"Men",23,13,2,2,2,1,1,0,1,1,4,"823",23001,"Montería",4,5,5,NA,0,1,5,1,98,1,2,2,2,2,2,1,3,3,5,NA,0,NA,NA,NA,NA,NA,NA,"Córdoba",0
NA,2013,"Men",36,8,2,2,2,1,0,0,1,0,2,"823",23001,"Montería",5,5,6,NA,0,1,9,1,1,1,2,2,2,2,2,1,3,2,6,NA,1,NA,NA,NA,NA,NA,NA,"Córdoba",0
NA,2013,"Men",67,5,2,2,1,1,1,1,1,1,4,"823",23001,"Montería",4,7,4,NA,0,1,98,1,2,1,2,2,2,2,1,1,1,5,6,NA,0,NA,NA,NA,NA,NA,NA,"Córdoba",0
NA,2013,"Women",21,9,2,2,2,1,0,0,1,1,3,"823",23001,"Montería",1,1,1,NA,0,1,1,1,2,3,1,2,2,2,1,1,4,2,7,NA,1,NA,NA,NA,NA,NA,NA,"Córdoba",0
NA,2013,"Women",33,15,2,2,2,1,0,1,1,0,1,"823",23001,"Montería",1,6,6,NA,0,1,6,2,2,3,2,2,2,2,2,2,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,"Córdoba",0
NA,2013,"Women",58,9,1,2,2,1,0,1,1,0,1,"823",23001,"Montería",7,8,8,NA,1,1,10,1,1,1,2,2,2,2,2,1,3,3,7,NA,0,NA,NA,NA,NA,NA,NA,"Córdoba",0
NA,2013,"Men",21,12,2,2,1,1,0,1,1,1,3,"823",23001,"Montería",7,6,6,NA,0,2,7,1,1,1,2,2,2,2,1,1,1,3,7,NA,0,NA,NA,NA,NA,NA,NA,"Córdoba",0
NA,2013,"Men",37,5,2,2,2,1,0,1,1,0,2,"823",23001,"Montería",2,2,2,NA,0,2,8,1,2,1,2,2,2,2,2,1,5,5,2,NA,1,NA,NA,NA,NA,NA,NA,"Córdoba",0
NA,2013,"Men",73,4,2,2,2,1,1,1,1,1,1,"823",23001,"Montería",3,5,7,NA,0,2,5,2,2,1,2,2,2,2,2,1,3,4,6,NA,1,NA,NA,NA,NA,NA,NA,"Córdoba",0
NA,2013,"Women",19,10,1,2,2,1,0,1,1,0,2,"823",23001,"Montería",7,6,6,NA,1,2,6,2,1,1,2,2,2,2,2,1,2,2,4,NA,0,NA,NA,NA,NA,NA,NA,"Córdoba",0
NA,2013,"Women",28,13,2,2,2,1,0,1,1,1,1,"823",23001,"Montería",1,5,8,NA,0,2,98,2,2,3,2,2,2,2,2,3,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,"Córdoba",0
NA,2013,"Women",46,8,2,2,2,1,0,1,0,0,2,"823",23001,"Montería",2,8,10,NA,1,2,8,1,1,1,2,2,2,2,2,1,2,2,7,NA,1,NA,NA,NA,NA,NA,NA,"Córdoba",0
NA,2013,"Men",22,17,2,2,2,1,0,0,1,0,2,"823",23189,"Ciénaga De Oro",6,6,6,NA,0,1,6,1,1,2,2,2,2,2,2,2,2,2,6,NA,1,NA,NA,NA,NA,NA,NA,"Córdoba",0
NA,2013,"Men",38,16,2,2,2,1,0,1,1,1,1,"823",23189,"Ciénaga De Oro",3,3,5,NA,0,1,5,1,1,1,2,2,2,2,2,3,3,2,3,NA,0,NA,NA,NA,NA,NA,NA,"Córdoba",0
NA,2013,"Men",52,11,1,2,2,1,0,0,1,1,1,"823",23189,"Ciénaga De Oro",1,1,4,NA,1,1,10,2,2,3,2,2,2,2,2,3,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,"Córdoba",0
NA,2013,"Women",20,12,2,2,2,1,0,0,1,0,1,"823",23189,"Ciénaga De Oro",3,4,4,NA,1,1,7,1,1,1,2,2,2,2,2,1,3,3,6,NA,1,NA,NA,NA,NA,NA,NA,"Córdoba",0
NA,2013,"Women",37,11,2,2,2,1,0,0,1,0,1,"823",23189,"Ciénaga De Oro",2,4,98,NA,0,1,7,1,1,98,2,2,2,2,2,98,98,98,98,NA,0,NA,NA,NA,NA,NA,NA,"Córdoba",0
NA,2013,"Women",59,11,1,1,1,1,0,1,1,1,1,"823",23189,"Ciénaga De Oro",7,7,6,NA,1,1,8,2,2,3,2,2,2,2,2,3,1,1,3,NA,1,NA,NA,NA,NA,NA,NA,"Córdoba",0
NA,2013,"Men",20,12,2,2,1,1,0,0,0,1,1,"823",23189,"Ciénaga De Oro",3,5,5,NA,0,1,5,2,1,3,2,2,2,2,1,3,2,2,3,NA,1,NA,NA,NA,NA,NA,NA,"Córdoba",0
NA,2013,"Men",38,16,2,2,2,1,0,1,1,0,2,"823",23189,"Ciénaga De Oro",2,7,7,NA,1,1,10,1,1,1,2,2,2,2,2,1,2,2,6,NA,1,NA,NA,NA,NA,NA,NA,"Córdoba",0
NA,2013,"Men",63,11,2,2,2,1,0,1,1,0,2,"823",23189,"Ciénaga De Oro",7,9,9,NA,0,1,6,1,1,1,2,2,2,2,1,1,4,6,6,NA,0,NA,NA,NA,NA,NA,NA,"Córdoba",0
NA,2013,"Women",23,12,2,2,2,1,0,0,1,0,2,"823",23189,"Ciénaga De Oro",4,4,5,NA,1,1,8,2,2,1,2,2,2,2,2,1,1,2,7,NA,1,NA,NA,NA,NA,NA,NA,"Córdoba",0
NA,2013,"Women",38,11,2,1,1,1,0,0,1,0,4,"823",23189,"Ciénaga De Oro",1,3,3,NA,0,1,10,2,2,3,2,2,2,2,1,3,2,2,7,NA,1,NA,NA,NA,NA,NA,NA,"Córdoba",0
NA,2013,"Women",44,11,2,2,2,1,0,0,1,0,1,"823",23189,"Ciénaga De Oro",5,3,4,NA,0,1,98,98,98,98,2,2,2,2,2,98,3,3,98,NA,0,NA,NA,NA,NA,NA,NA,"Córdoba",0
NA,2013,"Men",23,8,2,2,2,1,0,0,0,0,4,"823",23189,"Ciénaga De Oro",7,8,6,NA,0,2,6,1,1,1,2,2,2,2,2,2,1,4,2,NA,0,NA,NA,NA,NA,NA,NA,"Córdoba",0
NA,2013,"Men",39,11,2,2,2,1,0,0,0,0,1,"823",23189,"Ciénaga De Oro",2,8,8,NA,0,2,1,1,1,1,2,2,2,2,2,1,4,2,6,NA,1,NA,NA,NA,NA,NA,NA,"Córdoba",0
NA,2013,"Men",63,1,2,2,2,1,0,0,0,0,4,"823",23189,"Ciénaga De Oro",3,3,4,NA,0,2,8,2,1,2,2,2,2,2,2,3,4,5,4,NA,1,NA,NA,NA,NA,NA,NA,"Córdoba",0
NA,2013,"Women",22,17,2,2,2,1,0,1,0,0,1,"823",23189,"Ciénaga De Oro",4,4,4,NA,0,2,8,1,2,3,2,2,2,2,2,1,4,5,6,NA,0,NA,NA,NA,NA,NA,NA,"Córdoba",0
NA,2013,"Women",33,11,1,2,2,1,0,0,0,0,1,"823",23189,"Ciénaga De Oro",1,6,6,NA,0,2,4,1,1,1,2,2,2,2,2,1,3,5,5,NA,0,NA,NA,NA,NA,NA,NA,"Córdoba",0
NA,2013,"Women",52,4,2,2,2,1,0,1,0,0,1,"823",23189,"Ciénaga De Oro",2,3,4,NA,0,2,8,2,2,1,2,2,2,2,2,2,2,2,6,NA,1,NA,NA,NA,NA,NA,NA,"Córdoba",0
NA,2013,"Men",19,11,2,2,2,1,0,1,0,0,1,"823",23189,"Ciénaga De Oro",3,7,8,NA,0,2,3,1,1,1,2,2,2,2,1,1,3,6,5,NA,0,NA,NA,NA,NA,NA,NA,"Córdoba",0
NA,2013,"Men",40,1,1,2,2,1,0,0,1,0,1,"823",23189,"Ciénaga De Oro",1,1,1,NA,1,2,10,2,2,3,2,2,2,2,2,3,7,7,7,NA,1,NA,NA,NA,NA,NA,NA,"Córdoba",0
NA,2013,"Men",56,8,1,2,2,1,0,1,1,0,1,"823",23189,"Ciénaga De Oro",1,2,4,NA,1,2,9,1,2,1,2,2,2,2,2,1,2,6,6,NA,1,NA,NA,NA,NA,NA,NA,"Córdoba",0
NA,2013,"Women",20,11,2,2,2,1,0,1,1,1,1,"823",23189,"Ciénaga De Oro",4,4,4,NA,0,2,4,1,1,1,2,2,2,2,2,2,2,2,3,NA,0,NA,NA,NA,NA,NA,NA,"Córdoba",0
NA,2013,"Women",30,9,2,2,2,1,0,0,0,0,1,"823",23189,"Ciénaga De Oro",2,3,3,NA,0,2,5,1,1,1,2,2,2,2,2,1,4,5,6,NA,0,NA,NA,NA,NA,NA,NA,"Córdoba",0
NA,2013,"Women",49,11,1,2,2,1,0,0,1,0,1,"823",23189,"Ciénaga De Oro",1,6,6,NA,1,2,8,1,1,98,2,2,2,2,2,1,3,4,4,NA,1,NA,NA,NA,NA,NA,NA,"Córdoba",0
NA,2013,"Men",24,15,1,2,1,1,0,1,1,1,2,"823",23466,"Montelíbano",3,4,5,NA,0,1,98,1,1,1,2,2,2,2,2,1,5,2,5,NA,0,NA,NA,NA,NA,NA,NA,"Córdoba",1
NA,2013,"Men",35,5,1,1,1,1,0,0,0,0,1,"823",23466,"Montelíbano",8,7,8,NA,0,1,10,1,1,1,1,2,2,2,2,1,6,6,6,NA,0,NA,NA,NA,NA,NA,NA,"Córdoba",1
NA,2013,"Men",65,11,1,1,1,1,0,1,1,1,1,"823",23466,"Montelíbano",5,5,5,NA,1,1,10,1,2,1,1,2,1,1,1,1,1,7,7,NA,1,NA,NA,NA,NA,NA,NA,"Córdoba",1
NA,2013,"Women",25,11,1,2,2,1,0,0,1,0,1,"823",23466,"Montelíbano",9,8,8,NA,0,1,3,2,1,1,2,2,2,2,1,1,2,1,7,NA,0,NA,NA,NA,NA,NA,NA,"Córdoba",1
NA,2013,"Women",32,4,2,2,1,1,0,0,1,0,1,"823",23466,"Montelíbano",1,1,10,NA,1,1,3,1,2,1,2,2,2,2,1,2,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,"Córdoba",1
NA,2013,"Women",44,4,1,2,1,1,0,1,1,0,2,"823",23466,"Montelíbano",8,9,8,NA,1,1,10,1,1,2,2,2,2,2,2,2,3,6,4,NA,0,NA,NA,NA,NA,NA,NA,"Córdoba",1
NA,2013,"Men",19,7,2,2,2,0,0,0,1,0,2,"823",23466,"Montelíbano",98,5,5,NA,0,1,98,98,98,2,2,2,2,2,2,2,1,1,3,NA,1,NA,NA,NA,NA,NA,NA,"Córdoba",1
NA,2013,"Men",40,15,1,1,1,1,0,1,1,1,1,"823",23466,"Montelíbano",10,10,10,NA,0,1,8,1,1,1,2,2,2,2,2,1,1,5,1,NA,0,NA,NA,NA,NA,NA,NA,"Córdoba",1
NA,2013,"Men",58,4,1,2,2,1,0,0,1,1,1,"823",23466,"Montelíbano",2,7,6,NA,0,1,2,1,1,1,2,2,2,2,2,1,2,3,6,NA,0,NA,NA,NA,NA,NA,NA,"Córdoba",1
NA,2013,"Women",24,11,1,2,1,1,0,1,1,0,1,"823",23466,"Montelíbano",5,7,7,NA,0,1,98,1,1,1,2,2,2,2,2,3,3,6,7,NA,0,NA,NA,NA,NA,NA,NA,"Córdoba",1
NA,2013,"Women",34,8,1,2,2,1,0,1,1,0,1,"823",23466,"Montelíbano",2,4,5,NA,0,1,6,1,2,1,2,2,2,2,2,1,3,2,6,NA,1,NA,NA,NA,NA,NA,NA,"Córdoba",1
NA,2013,"Women",49,0,2,2,2,1,0,1,1,1,1,"823",23466,"Montelíbano",1,3,4,NA,0,1,1,1,2,2,2,2,2,2,2,2,1,1,3,NA,1,NA,NA,NA,NA,NA,NA,"Córdoba",1
NA,2013,"Men",27,11,2,2,2,1,0,1,1,0,1,"823",23466,"Montelíbano",2,1,1,NA,0,1,5,2,2,3,2,2,2,2,2,1,4,3,3,NA,1,NA,NA,NA,NA,NA,NA,"Córdoba",1
NA,2013,"Men",34,7,2,2,2,1,0,0,1,0,1,"823",23466,"Montelíbano",2,3,4,NA,0,1,1,1,1,1,2,2,2,2,2,1,1,2,6,NA,0,NA,NA,NA,NA,NA,NA,"Córdoba",1
NA,2013,"Men",50,7,1,2,1,1,0,1,1,0,1,"823",23466,"Montelíbano",1,6,6,NA,1,1,5,1,1,1,2,2,2,2,2,1,1,1,2,NA,0,NA,NA,NA,NA,NA,NA,"Córdoba",1
NA,2013,"Women",19,12,2,2,2,1,0,1,1,1,1,"823",23466,"Montelíbano",2,5,5,NA,0,1,5,2,2,1,2,2,2,2,2,1,1,5,3,NA,0,NA,NA,NA,NA,NA,NA,"Córdoba",1
NA,2013,"Women",38,11,2,2,1,1,0,0,1,0,1,"823",23466,"Montelíbano",2,4,5,NA,0,1,5,1,2,2,2,2,2,2,2,2,2,1,7,NA,0,NA,NA,NA,NA,NA,NA,"Córdoba",1
NA,2013,"Women",41,11,1,1,1,1,0,0,1,0,1,"823",23466,"Montelíbano",3,7,8,NA,1,1,9,1,1,1,1,2,2,2,2,1,2,3,7,NA,0,NA,NA,NA,NA,NA,NA,"Córdoba",1
NA,2013,"Men",26,4,1,2,1,1,0,1,0,0,1,"823",23466,"Montelíbano",6,8,8,NA,0,2,98,1,1,2,2,2,2,2,1,2,4,3,4,NA,0,NA,NA,NA,NA,NA,NA,"Córdoba",1
NA,2013,"Men",30,9,2,2,2,1,0,1,0,0,1,"823",23466,"Montelíbano",6,10,10,NA,0,2,5,1,1,1,2,2,1,2,2,2,2,3,7,NA,0,NA,NA,NA,NA,NA,NA,"Córdoba",1
NA,2013,"Men",58,2,1,2,1,1,0,0,0,0,1,"823",23466,"Montelíbano",2,4,3,NA,1,2,5,1,1,1,2,2,2,2,1,1,4,3,3,NA,1,NA,NA,NA,NA,NA,NA,"Córdoba",1
NA,2013,"Women",23,11,2,2,1,1,0,0,0,0,1,"823",23466,"Montelíbano",1,3,4,NA,1,2,4,1,1,1,2,2,2,2,2,1,1,1,7,NA,0,NA,NA,NA,NA,NA,NA,"Córdoba",1
NA,2013,"Women",33,5,2,2,2,1,0,0,0,0,1,"823",23466,"Montelíbano",1,5,5,NA,0,2,98,1,2,98,2,2,2,2,2,98,98,2,1,NA,1,NA,NA,NA,NA,NA,NA,"Córdoba",1
NA,2013,"Women",47,5,2,2,1,1,0,1,0,0,1,"823",23466,"Montelíbano",6,6,7,NA,0,2,8,1,1,2,2,2,2,2,1,2,1,1,6,NA,1,NA,NA,NA,NA,NA,NA,"Córdoba",1
NA,2013,"Men",19,10,1,2,98,1,0,1,0,0,1,"847",47001,"Santa Marta",5,5,5,NA,0,1,5,2,2,3,1,1,2,2,98,3,5,4,4,NA,1,NA,NA,NA,NA,NA,NA,"Magdalena",0
NA,2013,"Men",33,8,2,2,2,1,0,1,1,1,3,"847",47001,"Santa Marta",1,1,1,NA,0,1,5,2,2,1,2,2,2,2,2,2,1,2,7,NA,1,NA,NA,NA,NA,NA,NA,"Magdalena",0
NA,2013,"Men",50,3,1,98,2,1,0,1,1,0,1,"847",47001,"Santa Marta",98,7,7,NA,0,1,5,1,1,98,2,2,2,2,98,98,3,3,6,NA,0,NA,NA,NA,NA,NA,NA,"Magdalena",0
NA,2013,"Women",21,12,2,2,1,1,0,0,1,0,3,"847",47001,"Santa Marta",2,5,5,NA,0,1,5,1,2,1,2,2,2,2,2,1,1,3,6,NA,1,NA,NA,NA,NA,NA,NA,"Magdalena",0
NA,2013,"Women",29,14,1,2,2,1,0,1,1,1,2,"847",47001,"Santa Marta",10,10,10,NA,0,1,98,1,1,1,2,2,2,2,2,1,1,2,7,NA,0,NA,NA,NA,NA,NA,NA,"Magdalena",0
NA,2013,"Women",53,7,2,2,2,1,0,0,0,0,1,"847",47001,"Santa Marta",2,3,4,NA,0,1,5,2,2,1,2,2,2,2,2,1,1,1,4,NA,1,NA,NA,NA,NA,NA,NA,"Magdalena",0
NA,2013,"Men",20,8,1,2,2,1,0,0,1,0,4,"847",47001,"Santa Marta",5,10,10,NA,1,1,4,2,2,3,2,2,2,1,2,3,1,5,2,NA,1,NA,NA,NA,NA,NA,NA,"Magdalena",0
NA,2013,"Men",32,9,1,1,1,1,0,0,0,0,1,"847",47001,"Santa Marta",2,5,6,NA,0,1,6,2,2,3,2,2,2,2,2,3,5,2,2,NA,1,NA,NA,NA,NA,NA,NA,"Magdalena",0
NA,2013,"Men",67,9,2,2,2,1,0,1,1,0,1,"847",47001,"Santa Marta",2,1,1,NA,0,1,8,2,2,2,2,2,2,2,2,2,1,1,7,NA,1,NA,NA,NA,NA,NA,NA,"Magdalena",0
NA,2013,"Women",20,11,1,2,2,1,0,1,1,0,2,"847",47001,"Santa Marta",1,10,10,NA,0,1,98,2,1,1,2,2,2,2,2,1,4,4,5,NA,0,NA,NA,NA,NA,NA,NA,"Magdalena",0
NA,2013,"Women",34,11,1,2,1,1,0,0,1,0,4,"847",47001,"Santa Marta",8,8,7,NA,0,1,3,1,2,1,2,2,2,2,2,1,1,4,4,NA,0,NA,NA,NA,NA,NA,NA,"Magdalena",0
NA,2013,"Women",58,2,2,2,2,1,0,0,1,0,3,"847",47001,"Santa Marta",1,2,9,NA,0,1,7,1,1,3,2,2,2,2,2,3,5,5,5,NA,1,NA,NA,NA,NA,NA,NA,"Magdalena",0
NA,2013,"Men",19,11,2,2,2,1,0,0,0,1,2,"847",47001,"Santa Marta",3,3,4,NA,0,1,5,2,2,1,2,2,2,2,2,1,1,1,4,NA,1,NA,NA,NA,NA,NA,NA,"Magdalena",0
NA,2013,"Men",28,15,2,2,2,1,1,1,1,1,4,"847",47001,"Santa Marta",1,7,7,NA,1,1,6,1,1,1,2,2,2,2,2,1,1,4,7,NA,1,NA,NA,NA,NA,NA,NA,"Magdalena",0
NA,2013,"Men",43,13,2,2,2,1,0,1,1,1,2,"847",47001,"Santa Marta",1,2,2,NA,0,1,8,2,2,3,2,2,2,2,2,3,2,2,6,NA,1,NA,NA,NA,NA,NA,NA,"Magdalena",0
NA,2013,"Women",26,11,2,2,2,1,0,0,1,0,2,"847",47001,"Santa Marta",6,5,7,NA,1,1,3,1,2,1,2,2,2,2,2,1,4,6,7,NA,1,NA,NA,NA,NA,NA,NA,"Magdalena",0
NA,2013,"Women",31,12,2,2,2,1,0,0,1,1,1,"847",47001,"Santa Marta",2,3,3,NA,0,1,4,1,2,1,2,2,2,2,2,2,3,2,7,NA,0,NA,NA,NA,NA,NA,NA,"Magdalena",0
NA,2013,"Women",51,15,1,2,2,1,1,1,0,1,1,"847",47001,"Santa Marta",5,8,8,NA,0,1,8,1,1,1,2,2,2,2,2,1,4,5,3,NA,0,NA,NA,NA,NA,NA,NA,"Magdalena",0
NA,2013,"Men",19,11,2,2,2,1,1,1,1,1,4,"847",47001,"Santa Marta",10,10,10,NA,0,1,4,1,1,1,2,2,2,2,2,1,3,3,7,NA,0,NA,NA,NA,NA,NA,NA,"Magdalena",0
